eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename,csv_file
1,0,0,0,0,10,3,6,8,92,2,8,7,3,0,0,2,0,s5_00245.csv.png,s5_00245.csv
0,1,1,2,1,5,3,2,6,99,2,4,5,5,3,2,1,2,s5_00246.csv.png,s5_00246.csv
1,1,0,2,1,13,3,6,2,48,1,8,8,3,0,1,2,0,s5_00247.csv.png,s5_00247.csv
2,0,0,2,1,8,0,4,2,107,1,4,3,3,1,1,2,2,s5_00248.csv.png,s5_00248.csv
1,0,0,0,1,2,3,0,12,107,2,10,2,3,3,2,2,1,s5_00249.csv.png,s5_00249.csv
0,1,0,0,0,0,3,5,5,31,0,4,2,5,0,1,0,1,s5_00250.csv.png,s5_00250.csv
1,0,0,0,0,2,2,1,7,103,4,8,9,5,4,2,2,1,s5_00251.csv.png,s5_00251.csv
1,0,1,1,0,13,1,2,14,3,2,5,5,3,0,1,2,1,s5_00252.csv.png,s5_00252.csv
1,1,1,2,1,6,2,5,10,16,2,9,2,5,3,2,1,2,s5_00253.csv.png,s5_00253.csv
1,0,1,0,0,3,1,3,14,76,2,8,1,5,4,1,1,2,s5_00254.csv.png,s5_00254.csv
0,0,0,2,0,10,1,5,2,77,0,6,3,3,0,0,2,0,s5_00255.csv.png,s5_00255.csv
1,0,0,0,1,0,1,0,14,54,4,4,0,3,2,2,2,2,s5_00256.csv.png,s5_00256.csv
2,1,1,2,1,4,3,2,1,30,0,8,3,5,0,2,0,2,s5_00257.csv.png,s5_00257.csv
1,1,0,2,1,13,2,1,5,64,2,9,5,3,5,0,2,2,s5_00258.csv.png,s5_00258.csv
1,1,1,2,0,4,2,1,6,24,3,5,2,4,2,0,2,1,s5_00259.csv.png,s5_00259.csv
1,0,1,2,1,3,1,3,14,52,3,10,2,4,5,2,1,1,s5_00260.csv.png,s5_00260.csv
1,0,0,2,0,4,2,0,3,90,1,9,1,3,0,2,0,1,s5_00261.csv.png,s5_00261.csv
1,1,1,0,1,10,3,4,5,96,1,8,9,3,0,2,2,0,s5_00262.csv.png,s5_00262.csv
0,1,1,2,0,5,2,6,14,60,4,5,7,3,3,1,2,0,s5_00263.csv.png,s5_00263.csv
0,0,1,0,0,12,0,2,14,21,2,9,2,5,1,0,1,0,s5_00264.csv.png,s5_00264.csv
1,1,0,2,1,7,3,5,1,60,0,7,1,3,0,0,1,1,s5_00265.csv.png,s5_00265.csv
1,1,1,0,0,3,3,6,2,102,0,7,5,3,2,0,0,0,s5_00266.csv.png,s5_00266.csv
1,1,0,0,0,3,3,5,6,27,0,10,0,4,0,0,2,1,s5_00267.csv.png,s5_00267.csv
1,0,0,0,1,6,2,0,14,66,3,7,7,4,5,1,1,0,s5_00268.csv.png,s5_00268.csv
2,0,1,2,0,13,1,2,13,83,1,10,0,4,3,2,0,0,s5_00269.csv.png,s5_00269.csv
1,1,0,0,1,7,2,2,10,110,1,7,4,4,3,2,1,0,s5_00270.csv.png,s5_00270.csv
1,1,1,2,0,7,2,6,0,98,1,9,6,3,4,2,0,0,s5_00271.csv.png,s5_00271.csv
2,1,0,0,1,4,3,6,14,85,1,6,7,3,6,2,2,1,s5_00272.csv.png,s5_00272.csv
2,0,1,2,0,4,3,1,14,15,0,8,8,3,6,1,1,0,s5_00273.csv.png,s5_00273.csv
0,0,0,2,0,4,2,4,14,64,1,10,0,4,1,0,0,0,s5_00274.csv.png,s5_00274.csv
1,1,1,1,0,1,1,0,14,26,3,5,6,5,2,0,2,0,s5_00275.csv.png,s5_00275.csv
1,0,0,0,0,6,3,2,11,62,4,7,9,5,5,1,2,1,s5_00276.csv.png,s5_00276.csv
1,0,0,1,1,10,3,2,11,23,1,7,2,5,3,1,0,2,s5_00277.csv.png,s5_00277.csv
1,0,0,2,1,13,1,4,14,36,1,8,7,4,6,0,0,0,s5_00278.csv.png,s5_00278.csv
2,1,1,1,1,7,1,0,14,20,0,5,7,4,6,0,0,0,s5_00279.csv.png,s5_00279.csv
1,1,0,0,1,5,1,1,12,94,1,6,7,5,1,2,1,2,s5_00280.csv.png,s5_00280.csv
2,1,1,0,1,5,3,0,14,97,1,10,3,5,2,2,1,2,s5_00281.csv.png,s5_00281.csv
1,1,0,2,0,1,2,1,14,80,3,10,3,4,3,2,1,2,s5_00282.csv.png,s5_00282.csv
2,0,0,0,0,10,3,1,14,3,1,6,0,5,1,2,0,2,s5_00283.csv.png,s5_00283.csv
0,1,1,0,0,4,1,6,11,35,0,5,6,4,4,2,0,0,s5_00284.csv.png,s5_00284.csv
1,0,1,0,1,6,3,6,4,33,2,10,9,5,0,0,0,2,s5_00285.csv.png,s5_00285.csv
1,1,1,0,1,12,3,5,14,14,3,8,2,3,3,1,0,1,s5_00286.csv.png,s5_00286.csv
2,1,1,0,0,7,0,0,12,74,0,8,3,3,1,0,0,1,s5_00287.csv.png,s5_00287.csv
0,0,1,2,0,8,1,4,2,108,1,5,3,3,0,2,0,1,s5_00288.csv.png,s5_00288.csv
2,1,1,0,0,6,3,5,14,104,0,8,6,3,3,1,1,2,s5_00289.csv.png,s5_00289.csv
1,0,1,1,1,3,3,0,14,17,0,10,5,5,1,2,1,0,s5_00290.csv.png,s5_00290.csv
1,1,1,2,1,9,0,4,14,94,1,6,1,3,6,1,1,0,s5_00291.csv.png,s5_00291.csv
1,0,0,1,0,12,1,2,11,31,1,4,3,5,1,2,2,0,s5_00292.csv.png,s5_00292.csv
1,1,1,1,1,7,2,3,14,43,4,6,5,5,2,1,2,0,s5_00293.csv.png,s5_00293.csv
2,1,1,2,0,5,3,5,14,52,0,6,4,5,5,1,1,0,s5_00294.csv.png,s5_00294.csv
0,0,0,0,0,8,1,3,14,45,2,7,3,5,2,0,2,2,s5_00295.csv.png,s5_00295.csv
1,1,1,1,0,3,2,5,14,33,1,10,9,5,5,1,1,0,s5_00296.csv.png,s5_00296.csv
1,0,1,2,1,3,1,0,14,15,4,10,4,4,6,2,2,0,s5_00297.csv.png,s5_00297.csv
1,1,0,0,1,4,3,6,1,77,1,10,2,5,4,1,2,0,s5_00298.csv.png,s5_00298.csv
1,0,0,2,1,13,3,3,11,47,3,6,0,4,5,2,2,0,s5_00299.csv.png,s5_00299.csv
2,0,1,0,0,9,3,0,14,28,0,10,8,5,4,1,0,0,s5_00300.csv.png,s5_00300.csv
0,0,0,1,0,10,3,5,14,49,3,8,1,5,6,2,2,1,s5_00301.csv.png,s5_00301.csv
2,0,0,2,0,11,3,1,14,33,3,7,4,4,6,1,2,1,s5_00302.csv.png,s5_00302.csv
0,1,1,2,0,10,3,4,14,75,1,6,1,5,6,2,1,0,s5_00303.csv.png,s5_00303.csv
2,0,0,1,1,11,0,5,14,102,0,5,6,4,1,0,1,0,s5_00304.csv.png,s5_00304.csv
0,1,0,1,0,2,0,4,14,55,3,4,4,3,4,2,1,1,s5_00305.csv.png,s5_00305.csv
1,1,0,1,0,0,1,0,1,98,4,5,1,5,3,2,0,1,s5_00306.csv.png,s5_00306.csv
0,0,1,0,0,11,0,6,8,76,4,8,3,4,4,0,1,1,s5_00307.csv.png,s5_00307.csv
1,1,1,0,0,3,3,0,1,24,2,10,2,4,6,2,1,0,s5_00308.csv.png,s5_00308.csv
0,0,0,0,1,11,3,6,14,33,2,8,6,5,1,2,2,2,s5_00309.csv.png,s5_00309.csv
1,1,0,0,1,13,1,4,4,1,4,6,1,4,6,1,2,1,s5_00310.csv.png,s5_00310.csv
0,1,1,1,0,11,0,1,14,0,0,6,6,4,5,2,2,2,s5_00311.csv.png,s5_00311.csv
1,0,0,2,0,6,2,5,14,54,0,9,7,5,5,2,1,0,s5_00312.csv.png,s5_00312.csv
0,1,1,0,0,13,1,3,10,100,3,9,7,5,3,2,0,0,s5_00313.csv.png,s5_00313.csv
1,0,1,0,1,0,3,1,2,91,0,6,3,5,4,1,1,0,s5_00314.csv.png,s5_00314.csv
2,1,0,2,1,9,1,6,1,102,4,8,8,5,4,2,2,0,s5_00315.csv.png,s5_00315.csv
1,0,0,2,1,7,1,2,14,36,0,9,0,3,0,2,1,0,s5_00316.csv.png,s5_00316.csv
2,0,0,1,1,5,2,2,7,48,3,8,4,4,3,0,1,0,s5_00317.csv.png,s5_00317.csv
1,1,0,1,0,3,0,6,14,105,0,9,8,5,5,0,1,0,s5_00318.csv.png,s5_00318.csv
1,0,0,0,1,12,3,6,14,57,0,5,0,4,5,0,2,1,s5_00319.csv.png,s5_00319.csv
0,1,1,2,1,2,3,2,14,85,0,8,3,4,5,0,1,0,s5_00320.csv.png,s5_00320.csv
2,1,1,1,1,10,3,3,1,100,4,5,2,4,3,0,1,0,s5_00321.csv.png,s5_00321.csv
0,1,1,0,1,1,0,6,0,63,3,6,9,3,0,2,1,2,s5_00322.csv.png,s5_00322.csv
2,1,0,0,0,0,3,2,14,86,1,10,1,5,1,1,0,0,s5_00323.csv.png,s5_00323.csv
1,0,0,0,1,8,2,4,14,76,0,4,4,4,6,2,1,2,s5_00324.csv.png,s5_00324.csv
0,0,0,1,1,13,2,4,7,81,2,4,3,4,1,0,1,0,s5_00325.csv.png,s5_00325.csv
0,0,1,1,0,8,3,5,14,35,3,5,5,4,4,0,1,2,s5_00326.csv.png,s5_00326.csv
2,0,1,1,0,1,0,2,2,5,2,8,7,5,4,0,2,2,s5_00327.csv.png,s5_00327.csv
2,0,1,0,0,2,3,2,8,7,3,6,4,3,5,2,1,1,s5_00328.csv.png,s5_00328.csv
2,0,1,1,1,12,2,1,9,70,1,4,1,3,3,2,1,0,s5_00329.csv.png,s5_00329.csv
2,0,0,1,0,12,1,3,6,69,3,6,6,5,2,0,0,0,s5_00330.csv.png,s5_00330.csv
0,1,0,0,1,4,0,6,14,61,4,7,9,5,0,2,0,0,s5_00331.csv.png,s5_00331.csv
0,0,1,2,1,9,1,0,14,58,1,6,6,5,1,2,1,2,s5_00332.csv.png,s5_00332.csv
0,0,1,0,1,9,3,1,6,38,1,10,7,4,0,1,1,0,s5_00333.csv.png,s5_00333.csv
2,1,0,2,1,12,3,0,1,60,1,5,2,5,3,0,2,2,s5_00334.csv.png,s5_00334.csv
1,1,0,0,1,1,2,5,14,102,0,4,5,4,6,2,1,0,s5_00335.csv.png,s5_00335.csv
0,1,1,0,0,13,3,0,11,52,1,6,9,3,1,1,1,2,s5_00336.csv.png,s5_00336.csv
0,1,0,1,0,10,2,2,14,54,3,6,2,5,1,1,1,1,s5_00337.csv.png,s5_00337.csv
2,0,0,1,1,11,2,5,14,73,1,7,1,5,3,0,2,1,s5_00338.csv.png,s5_00338.csv
1,1,1,1,0,2,0,1,14,2,3,10,5,4,2,0,1,2,s5_00339.csv.png,s5_00339.csv
2,1,1,2,0,12,2,0,9,82,1,9,0,3,2,2,0,1,s5_00340.csv.png,s5_00340.csv
0,0,1,1,0,0,2,3,12,65,2,6,3,3,1,0,1,2,s5_00341.csv.png,s5_00341.csv
2,0,0,0,0,3,0,0,5,38,0,4,0,5,4,2,1,1,s5_00342.csv.png,s5_00342.csv
0,1,1,1,0,11,3,6,14,108,3,4,7,5,1,1,2,0,s5_00343.csv.png,s5_00343.csv
2,0,1,0,1,0,3,4,14,82,2,9,7,3,6,2,1,0,s5_00344.csv.png,s5_00344.csv
0,0,0,0,0,13,1,2,14,71,1,9,6,4,4,1,0,0,s5_00345.csv.png,s5_00345.csv
1,0,0,1,1,9,3,5,0,95,2,10,1,4,4,2,0,1,s5_00346.csv.png,s5_00346.csv
1,0,0,2,1,8,2,5,0,26,3,8,9,5,0,2,1,1,s5_00347.csv.png,s5_00347.csv
1,0,1,2,0,3,3,6,13,98,4,4,0,5,5,2,2,1,s5_00348.csv.png,s5_00348.csv
0,1,0,2,0,3,0,4,14,42,0,9,4,5,6,1,1,2,s5_00349.csv.png,s5_00349.csv
1,1,1,1,0,7,2,0,14,93,3,4,1,3,6,2,1,1,s5_00350.csv.png,s5_00350.csv
2,1,1,1,1,5,0,2,14,52,4,10,1,3,2,1,2,0,s5_00351.csv.png,s5_00351.csv
2,0,1,1,1,13,0,1,13,109,2,8,6,5,3,2,0,0,s5_00352.csv.png,s5_00352.csv
0,0,0,1,0,4,1,3,14,68,3,9,7,5,5,2,0,1,s5_00353.csv.png,s5_00353.csv
0,0,0,1,0,10,3,6,3,1,4,7,6,3,2,1,2,0,s5_00354.csv.png,s5_00354.csv
2,0,0,0,0,1,2,4,12,92,1,8,5,3,0,0,1,2,s5_00355.csv.png,s5_00355.csv
0,1,0,0,0,7,2,2,8,56,2,9,3,5,0,1,2,0,s5_00356.csv.png,s5_00356.csv
2,0,1,1,0,3,0,5,12,12,2,5,9,5,1,2,2,1,s5_00357.csv.png,s5_00357.csv
0,1,0,0,1,1,1,3,14,94,0,5,4,4,3,1,0,1,s5_00358.csv.png,s5_00358.csv
0,1,0,2,1,10,0,0,4,93,3,7,5,3,1,1,2,0,s5_00359.csv.png,s5_00359.csv
2,0,0,0,1,8,3,2,6,17,1,4,8,3,2,0,1,1,s5_00360.csv.png,s5_00360.csv
1,1,0,2,0,11,0,0,14,1,1,4,9,4,5,0,0,1,s5_00361.csv.png,s5_00361.csv
0,0,0,0,0,10,2,1,14,2,1,9,0,4,6,1,1,0,s5_00362.csv.png,s5_00362.csv
1,0,0,2,1,4,3,3,14,46,3,6,0,3,2,1,1,2,s5_00363.csv.png,s5_00363.csv
2,1,0,1,1,4,1,5,6,46,2,8,3,3,4,1,2,0,s5_00364.csv.png,s5_00364.csv
1,0,1,2,1,8,3,3,5,15,3,9,6,5,2,2,1,2,s5_00365.csv.png,s5_00365.csv
1,1,1,0,0,7,0,3,14,88,0,8,1,4,2,0,2,1,s5_00366.csv.png,s5_00366.csv
2,1,1,1,1,4,1,5,14,76,1,6,2,5,2,1,0,2,s5_00367.csv.png,s5_00367.csv
0,0,1,1,0,12,1,5,14,25,0,10,8,5,4,0,1,2,s5_00368.csv.png,s5_00368.csv
2,1,0,2,0,4,0,1,6,74,2,9,0,4,5,0,2,2,s5_00369.csv.png,s5_00369.csv
0,1,1,1,1,13,1,1,4,61,1,5,1,5,1,0,0,1,s5_00370.csv.png,s5_00370.csv
1,0,0,1,1,9,3,4,10,45,4,7,8,3,5,1,0,0,s5_00371.csv.png,s5_00371.csv
2,1,1,1,0,9,2,6,14,16,1,6,7,5,2,1,1,1,s5_00372.csv.png,s5_00372.csv
2,0,0,1,0,12,1,2,7,14,3,5,5,5,4,2,1,0,s5_00373.csv.png,s5_00373.csv
2,0,1,1,0,0,3,1,0,39,4,6,5,5,3,2,1,1,s5_00374.csv.png,s5_00374.csv
0,1,1,2,1,8,1,1,14,10,2,10,0,4,2,1,0,2,s5_00375.csv.png,s5_00375.csv
1,1,0,0,1,1,2,6,14,103,0,9,6,4,2,2,0,0,s5_00376.csv.png,s5_00376.csv
2,0,1,0,1,6,0,2,3,46,4,5,5,3,4,2,1,0,s5_00377.csv.png,s5_00377.csv
1,0,1,1,1,7,1,3,2,25,4,7,4,3,2,2,1,1,s5_00378.csv.png,s5_00378.csv
2,0,0,0,0,10,3,5,10,12,3,10,0,3,3,2,1,2,s5_00379.csv.png,s5_00379.csv
2,0,1,1,0,6,1,0,8,83,0,10,8,3,6,0,0,2,s5_00380.csv.png,s5_00380.csv
0,1,0,0,1,2,2,1,10,34,1,4,6,4,2,2,1,0,s5_00381.csv.png,s5_00381.csv
2,0,0,2,0,2,3,1,14,79,1,6,6,5,2,1,2,1,s5_00382.csv.png,s5_00382.csv
1,0,1,2,1,10,3,6,5,31,2,9,6,3,3,2,2,2,s5_00383.csv.png,s5_00383.csv
2,0,1,0,1,8,0,2,10,93,2,7,7,4,5,2,1,2,s5_00384.csv.png,s5_00384.csv
2,1,1,0,1,4,2,1,13,110,4,9,2,4,6,1,1,2,s5_00385.csv.png,s5_00385.csv
1,1,1,0,0,7,3,0,14,85,1,7,8,3,3,2,2,0,s5_00386.csv.png,s5_00386.csv
2,0,0,0,1,1,0,2,14,55,2,9,0,3,0,1,0,2,s5_00387.csv.png,s5_00387.csv
1,1,0,1,1,4,2,0,4,96,4,8,7,4,6,1,2,2,s5_00388.csv.png,s5_00388.csv
1,1,0,2,1,2,1,0,5,73,2,6,2,5,0,1,2,0,s5_00389.csv.png,s5_00389.csv
0,0,0,2,0,9,2,6,14,86,4,6,6,4,0,2,0,0,s5_00390.csv.png,s5_00390.csv
0,1,0,1,1,4,1,6,14,22,0,5,2,3,2,0,2,1,s5_00391.csv.png,s5_00391.csv
0,1,0,0,1,10,0,6,10,6,3,9,6,5,3,2,1,0,s5_00392.csv.png,s5_00392.csv
0,1,0,0,1,2,0,2,3,74,4,9,4,5,0,0,1,1,s5_00393.csv.png,s5_00393.csv
0,1,0,2,1,13,1,6,14,16,4,7,8,4,5,1,1,0,s5_00394.csv.png,s5_00394.csv
2,1,0,2,1,3,1,6,1,4,4,6,2,5,3,1,2,1,s5_00395.csv.png,s5_00395.csv
0,1,1,1,1,4,1,3,0,59,0,9,8,3,2,1,0,0,s5_00396.csv.png,s5_00396.csv
1,0,1,2,1,1,1,5,14,94,0,5,2,4,3,2,0,0,s5_00397.csv.png,s5_00397.csv
1,0,1,1,1,6,2,4,12,53,1,8,4,4,0,2,0,2,s5_00398.csv.png,s5_00398.csv
2,1,1,0,1,4,0,4,14,102,1,8,7,3,4,2,0,1,s5_00399.csv.png,s5_00399.csv
2,0,0,1,1,9,3,1,7,24,4,8,6,3,4,1,1,2,s5_00400.csv.png,s5_00400.csv
1,0,0,2,1,5,0,0,4,20,0,4,1,4,6,1,2,1,s5_00401.csv.png,s5_00401.csv
1,0,0,2,1,2,1,5,1,35,1,10,5,3,3,1,1,0,s5_00402.csv.png,s5_00402.csv
0,1,0,2,1,5,0,0,11,73,2,7,9,5,3,1,0,1,s5_00403.csv.png,s5_00403.csv
1,1,1,2,0,7,2,5,1,39,3,5,3,3,4,2,0,1,s5_00404.csv.png,s5_00404.csv
1,0,1,1,1,3,2,5,3,40,4,10,4,5,3,0,2,0,s5_00405.csv.png,s5_00405.csv
2,1,0,0,0,6,0,0,4,19,0,6,7,3,2,1,0,1,s5_00406.csv.png,s5_00406.csv
1,1,0,0,0,9,2,5,14,87,3,9,6,3,6,1,0,1,s5_00407.csv.png,s5_00407.csv
0,1,1,0,1,12,1,2,6,28,2,8,9,3,4,2,1,0,s5_00408.csv.png,s5_00408.csv
2,0,0,0,0,0,2,5,0,11,2,6,6,4,1,2,0,2,s5_00409.csv.png,s5_00409.csv
0,0,0,1,1,2,0,0,14,86,0,4,6,5,5,0,2,1,s5_00410.csv.png,s5_00410.csv
2,1,0,0,0,10,2,6,8,69,0,8,1,3,1,1,2,0,s5_00411.csv.png,s5_00411.csv
1,0,1,2,1,8,3,1,14,80,2,8,4,5,6,0,0,2,s5_00412.csv.png,s5_00412.csv
1,0,0,2,0,11,1,2,14,58,3,5,0,3,6,2,2,2,s5_00413.csv.png,s5_00413.csv
1,0,1,0,0,1,2,2,8,108,4,8,2,3,0,1,2,2,s5_00414.csv.png,s5_00414.csv
2,0,0,0,1,4,0,6,14,41,3,4,3,3,6,2,1,2,s5_00415.csv.png,s5_00415.csv
0,1,1,2,1,5,3,4,14,39,4,8,5,4,5,1,0,1,s5_00416.csv.png,s5_00416.csv
0,1,1,0,0,3,2,4,14,79,2,10,0,5,6,1,2,0,s5_00417.csv.png,s5_00417.csv
2,1,1,1,0,13,0,0,14,109,2,8,5,3,2,1,2,1,s5_00418.csv.png,s5_00418.csv
0,0,1,0,0,12,1,6,14,9,0,10,2,3,6,1,0,0,s5_00419.csv.png,s5_00419.csv
1,1,0,1,0,6,3,2,14,46,3,4,9,5,6,0,1,1,s5_00420.csv.png,s5_00420.csv
0,1,0,0,1,7,3,6,6,85,1,4,8,5,5,0,2,2,s5_00421.csv.png,s5_00421.csv
0,0,0,1,0,0,1,2,4,87,4,8,5,5,0,1,1,0,s5_00422.csv.png,s5_00422.csv
0,0,0,0,0,0,0,2,6,101,0,7,4,4,4,2,0,0,s5_00423.csv.png,s5_00423.csv
0,1,0,0,0,5,0,0,14,54,4,8,8,3,3,2,2,2,s5_00424.csv.png,s5_00424.csv
1,0,1,2,1,5,2,0,0,42,0,8,8,3,5,2,0,1,s5_00425.csv.png,s5_00425.csv
2,0,1,2,0,4,0,2,4,80,3,5,1,3,4,1,0,0,s5_00426.csv.png,s5_00426.csv
1,0,0,0,0,7,3,1,14,42,3,9,7,3,0,0,0,0,s5_00427.csv.png,s5_00427.csv
1,0,1,0,1,9,3,2,14,81,3,8,7,4,6,1,0,1,s5_00428.csv.png,s5_00428.csv
1,1,1,0,1,13,3,2,9,89,0,4,0,5,0,1,2,2,s5_00429.csv.png,s5_00429.csv
2,0,0,1,0,2,0,2,0,1,1,10,5,3,5,2,0,2,s5_00430.csv.png,s5_00430.csv
2,1,1,2,1,7,2,4,4,48,3,6,1,5,4,0,1,0,s5_00431.csv.png,s5_00431.csv
1,0,0,0,0,11,2,2,1,33,0,6,2,4,1,0,0,0,s5_00432.csv.png,s5_00432.csv
2,1,1,2,1,6,1,5,14,21,0,6,0,4,4,2,0,2,s5_00433.csv.png,s5_00433.csv
0,1,0,1,1,4,1,5,14,73,2,10,6,4,6,0,2,2,s5_00434.csv.png,s5_00434.csv
0,0,0,1,0,1,1,6,14,34,4,8,9,3,1,1,0,1,s5_00435.csv.png,s5_00435.csv
2,1,0,2,0,5,2,2,9,49,2,5,9,5,4,1,0,0,s5_00436.csv.png,s5_00436.csv
0,0,1,2,0,2,0,6,14,41,3,7,0,4,5,1,1,1,s5_00437.csv.png,s5_00437.csv
0,1,0,0,0,6,2,4,14,16,2,8,7,3,5,1,1,2,s5_00438.csv.png,s5_00438.csv
0,0,1,1,0,5,2,3,14,101,3,9,5,4,0,2,2,2,s5_00439.csv.png,s5_00439.csv
1,1,0,2,0,1,1,0,14,66,0,5,5,4,2,2,1,2,s5_00440.csv.png,s5_00440.csv
1,1,0,0,1,13,1,1,9,88,0,4,0,3,0,2,1,2,s5_00441.csv.png,s5_00441.csv
1,0,1,0,0,6,1,0,10,90,4,4,8,5,3,0,0,1,s5_00442.csv.png,s5_00442.csv
0,0,0,2,0,0,2,2,14,57,0,6,1,4,2,1,0,2,s5_00443.csv.png,s5_00443.csv
0,1,0,1,0,6,0,3,14,67,1,8,9,4,6,2,1,1,s5_00444.csv.png,s5_00444.csv
2,0,0,1,0,8,1,6,14,45,3,7,0,4,1,0,1,1,s5_00445.csv.png,s5_00445.csv
2,0,0,1,1,5,0,1,7,94,1,4,0,3,6,1,2,1,s5_00446.csv.png,s5_00446.csv
1,0,1,1,1,3,1,3,11,67,1,4,9,5,6,1,2,2,s5_00447.csv.png,s5_00447.csv
0,1,0,1,1,9,3,0,14,44,4,7,5,4,0,1,0,0,s5_00448.csv.png,s5_00448.csv
2,0,0,2,1,3,3,1,6,73,0,4,9,4,1,1,2,0,s5_00449.csv.png,s5_00449.csv
0,1,0,1,0,3,3,2,14,26,0,7,2,5,1,0,1,0,s5_00450.csv.png,s5_00450.csv
1,1,0,0,1,11,2,1,14,65,4,10,3,3,2,0,0,1,s5_00451.csv.png,s5_00451.csv
0,0,1,2,1,13,2,0,14,104,2,6,2,5,6,1,2,2,s5_00452.csv.png,s5_00452.csv
0,1,1,1,1,8,2,2,7,42,2,7,5,5,6,1,2,2,s5_00453.csv.png,s5_00453.csv
2,0,0,0,1,13,2,0,14,9,0,8,2,3,5,0,1,2,s5_00454.csv.png,s5_00454.csv
0,1,1,0,0,13,3,4,14,64,1,9,0,5,6,1,2,2,s5_00455.csv.png,s5_00455.csv
2,1,1,1,0,8,3,0,14,91,4,8,9,5,0,2,1,2,s5_00456.csv.png,s5_00456.csv
2,0,1,1,0,12,2,2,2,42,4,6,0,3,0,2,2,1,s5_00457.csv.png,s5_00457.csv
1,0,0,1,0,0,1,6,6,5,1,5,9,5,5,2,0,1,s5_00458.csv.png,s5_00458.csv
0,1,1,1,0,1,0,6,5,55,0,10,9,5,3,1,0,1,s5_00459.csv.png,s5_00459.csv
2,1,0,1,0,2,0,0,14,28,2,7,8,5,5,2,2,0,s5_00460.csv.png,s5_00460.csv
2,1,1,1,1,13,3,6,14,1,3,10,8,5,4,2,2,1,s5_00461.csv.png,s5_00461.csv
0,0,0,0,0,11,3,4,0,41,2,4,8,3,6,0,1,1,s5_00462.csv.png,s5_00462.csv
0,1,0,1,1,0,2,2,5,61,0,8,9,4,6,1,2,0,s5_00463.csv.png,s5_00463.csv
2,1,1,2,0,11,1,0,10,55,3,9,8,4,2,2,0,0,s5_00464.csv.png,s5_00464.csv
0,0,1,0,1,11,1,1,2,17,2,10,0,4,5,1,2,1,s5_00465.csv.png,s5_00465.csv
2,1,1,2,0,11,1,0,14,4,0,5,5,4,4,1,0,2,s5_00466.csv.png,s5_00466.csv
1,1,1,2,1,7,1,0,14,68,4,8,4,4,4,0,0,2,s5_00467.csv.png,s5_00467.csv
2,0,1,1,0,0,3,2,10,88,0,10,6,5,2,0,2,0,s5_00468.csv.png,s5_00468.csv
0,1,0,0,1,3,3,6,14,37,0,5,2,5,5,2,2,2,s5_00469.csv.png,s5_00469.csv
0,0,1,0,1,4,3,0,14,0,1,7,8,4,6,1,0,0,s5_00470.csv.png,s5_00470.csv
0,1,0,0,0,3,0,5,5,79,2,9,9,3,6,2,0,0,s5_00471.csv.png,s5_00471.csv
0,0,1,1,0,5,1,3,1,7,1,4,4,3,4,2,1,2,s5_00472.csv.png,s5_00472.csv
0,1,1,2,1,11,1,6,14,18,1,5,6,3,5,0,1,2,s5_00473.csv.png,s5_00473.csv
2,0,0,0,1,5,3,2,1,79,2,7,1,5,1,0,0,1,s5_00474.csv.png,s5_00474.csv
0,0,0,1,1,8,2,2,13,107,2,10,0,3,6,1,1,0,s5_00475.csv.png,s5_00475.csv
2,1,0,0,0,11,2,4,14,96,1,5,5,4,0,2,2,0,s5_00476.csv.png,s5_00476.csv
1,1,1,0,1,4,0,5,14,88,4,6,4,4,3,1,0,1,s5_00477.csv.png,s5_00477.csv
2,1,0,1,0,6,3,3,14,86,2,4,0,3,2,0,2,0,s5_00478.csv.png,s5_00478.csv
2,1,1,2,1,6,1,5,4,83,0,7,4,3,0,2,2,2,s5_00479.csv.png,s5_00479.csv
2,1,1,2,1,1,0,5,9,22,3,8,4,3,6,0,2,1,s5_00480.csv.png,s5_00480.csv
1,1,1,0,1,6,2,0,7,60,4,10,3,4,5,1,0,2,s5_00481.csv.png,s5_00481.csv
1,1,1,2,0,1,0,2,10,91,2,6,2,4,4,0,2,0,s5_00482.csv.png,s5_00482.csv
0,0,1,2,1,11,1,4,6,31,3,5,0,5,0,2,2,1,s5_00483.csv.png,s5_00483.csv
0,1,0,0,1,12,3,4,11,91,2,6,1,3,2,0,0,0,s5_00484.csv.png,s5_00484.csv
1,1,0,0,1,3,0,1,14,76,1,8,6,5,4,0,2,1,s5_00485.csv.png,s5_00485.csv
1,1,0,2,0,3,0,1,7,78,4,6,9,5,2,2,2,2,s5_00486.csv.png,s5_00486.csv
1,1,0,2,0,11,3,4,14,108,2,5,7,4,0,2,0,2,s5_00487.csv.png,s5_00487.csv
2,0,1,2,1,13,2,2,14,30,4,6,8,4,3,1,1,1,s5_00488.csv.png,s5_00488.csv
0,0,0,2,1,2,3,4,9,64,2,6,9,5,5,0,0,0,s5_00489.csv.png,s5_00489.csv
1,0,1,0,1,7,1,1,14,1,0,10,5,5,5,2,0,1,s5_00490.csv.png,s5_00490.csv
0,1,0,2,0,6,3,2,4,56,3,8,2,5,3,0,2,2,s5_00491.csv.png,s5_00491.csv
